GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,EMR,Eastern Mediterranean,,AFG,Afghanistan,,FMLE,Female,,0 [0-0],0,0,0,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,EMR,Eastern Mediterranean,,DJI,Djibouti,,BTSX,Both sexes,,0.7 [0.7-0.8],0.7,0.7,0.8,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,EMR,Eastern Mediterranean,,EGY,Egypt,,FMLE,Female,,0.1 [0.1-0.1],0.1,0.1,0.1,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,EMR,Eastern Mediterranean,,IRN,Iran (Islamic Republic of),,MLE,Male,,1.9 [1.7-2.1],1.9,1.7,2.1,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,EMR,Eastern Mediterranean,,JOR,Jordan,,FMLE,Female,,0.1 [0.1-0.1],0.1,0.1,0.1,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,EMR,Eastern Mediterranean,,KWT,Kuwait,,MLE,Male,,0.1 [0-0.1],0.1,0,0.1,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,EMR,Eastern Mediterranean,,LBN,Lebanon,,BTSX,Both sexes,,1.5 [1.5-1.6],1.5,1.5,1.6,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,EMR,Eastern Mediterranean,,MAR,Morocco,,MLE,Male,,1.8 [1.7-1.9],1.8,1.7,1.9,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,EMR,Eastern Mediterranean,,OMN,Oman,,BTSX,Both sexes,,0.8 [0.7-0.8],0.8,0.7,0.8,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,EMR,Eastern Mediterranean,,PAK,Pakistan,,FMLE,Female,,0.1 [0.1-0.1],0.1,0.1,0.1,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,EMR,Eastern Mediterranean,,SAU,Saudi Arabia,,BTSX,Both sexes,,0.2 [0.2-0.2],0.2,0.2,0.2,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,EMR,Eastern Mediterranean,,SOM,Somalia,,FMLE,Female,,0 [0-0],0,0,0,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,EMR,Eastern Mediterranean,,SDN,Sudan,,MLE,Male,,0.9 [0.8-1],0.9,0.8,1,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,EMR,Eastern Mediterranean,,SYR,Syrian Arab Republic,,BTSX,Both sexes,,0.3 [0.3-0.3],0.3,0.3,0.3,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,EMR,Eastern Mediterranean,,TUN,Tunisia,,FMLE,Female,,0.2 [0.2-0.2],0.2,0.2,0.2,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,EUR,Europe,,AZE,Azerbaijan,,FMLE,Female,,0.8 [0.8-0.9],0.8,0.8,0.9,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,EUR,Europe,,AZE,Azerbaijan,,MLE,Male,,1.5 [1.4-1.5],1.5,1.4,1.5,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,EUR,Europe,,BEL,Belgium,,BTSX,Both sexes,,11.4 [11.1-11.6],11.4,11.1,11.6,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,EUR,Europe,,BIH,Bosnia and Herzegovina,,FMLE,Female,,2.5 [2.4-2.7],2.5,2.4,2.7,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,EMR,Eastern Mediterranean,,ARE,United Arab Emirates,,MLE,Male,,4.8 [4.5-5],4.8,4.5,5,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,BGD,Bangladesh,,BTSX,Both sexes,,0.2 [0.2-0.2],0.2,0.2,0.2,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,BTN,Bhutan,,MLE,Male,,0.9 [0.9-1],0.9,0.9,1,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,IND,India,,BTSX,Both sexes,,4.3 [4.1-4.5],4.3,4.1,4.5,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,IDN,Indonesia,,FMLE,Female,,0.2 [0.2-0.2],0.2,0.2,0.2,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,MMR,Myanmar,,BTSX,Both sexes,,2.9 [2.7-3.1],2.9,2.7,3.1,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,NPL,Nepal,,FMLE,Female,,0.7 [0.6-0.7],0.7,0.6,0.7,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,LKA,Sri Lanka,,MLE,Male,,7 [6.7-7.4],7,6.7,7.4,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,TLS,Timor-Leste,,FMLE,Female,,0.2 [0.2-0.2],0.2,0.2,0.2,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,AUS,Australia,,MLE,Male,,19.4 [18.8-19.9],19.4,18.8,19.9,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,BRN,Brunei Darussalam,,BTSX,Both sexes,,0.4 [0.4-0.5],0.4,0.4,0.5,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,CHN,China,,MLE,Male,,11.5 [11.1-12],11.5,11.1,12,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,COK,Cook Islands,,BTSX,Both sexes,,10.6 [10.3-10.8],10.6,10.3,10.8,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,FJI,Fiji,,FMLE,Female,,0.7 [0.7-0.8],0.7,0.7,0.8,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,KIR,Kiribati,,BTSX,Both sexes,,0.4 [0.4-0.5],0.4,0.4,0.5,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,LAO,Lao People's Democratic Republic,,FMLE,Female,,3.3 [3.2-3.5],3.3,3.2,3.5,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,MYS,Malaysia,,MLE,Male,,1.6 [1.5-1.7],1.6,1.5,1.7,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,FSM,Micronesia (Federated States of),,FMLE,Female,,0.6 [0.6-0.6],0.6,0.6,0.6,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,MNG,Mongolia,,MLE,Male,,12.8 [12.4-13.3],12.8,12.4,13.3,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,NZL,New Zealand,,BTSX,Both sexes,,11.4 [11-11.7],11.4,11,11.7,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,NZL,New Zealand,,FMLE,Female,,4.6 [4.5-4.8],4.6,4.5,4.8,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,NIU,Niue,,MLE,Male,,12 [11.6-12.4],12,11.6,12.4,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,PNG,Papua New Guinea,,BTSX,Both sexes,,1.7 [1.6-1.8],1.7,1.6,1.8,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,PHL,Philippines,,FMLE,Female,,2.2 [2.1-2.3],2.2,2.1,2.3,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,PHL,Philippines,,MLE,Male,,11.3 [10.8-11.8],11.3,10.8,11.8,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,WSM,Samoa,,BTSX,Both sexes,,3 [2.9-3.1],3,2.9,3.1,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,SGP,Singapore,,FMLE,Female,,0.9 [0.9-0.9],0.9,0.9,0.9,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,TON,Tonga,,BTSX,Both sexes,,1.4 [1.3-1.5],1.4,1.3,1.5,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,TUV,Tuvalu,,FMLE,Female,,0.4 [0.4-0.5],0.4,0.4,0.5,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,VUT,Vanuatu,,MLE,Male,,2 [1.9-2.1],2,1.9,2.1,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,DZA,Algeria,,FMLE,Female,,0.2 [0.1-0.2],0.2,0.1,0.2,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,DZA,Algeria,,BTSX,Both sexes,,0.9 [0.9-1],0.9,0.9,1,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,NGA,Nigeria,,BTSX,Both sexes,,13.4 [12.8-13.9],13.4,12.8,13.9,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,NGA,Nigeria,,MLE,Male,,21.9 [21-22.8],21.9,21,22.8,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,STP,Sao Tome and Principe,,BTSX,Both sexes,,8.3 [7.9-8.7],8.3,7.9,8.7,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,STP,Sao Tome and Principe,,MLE,Male,,14 [13.4-14.7],14,13.4,14.7,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,MUS,Mauritius,,FMLE,Female,,1 [1-1.1],1,1,1.1,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,MUS,Mauritius,,MLE,Male,,6.6 [6.3-6.8],6.6,6.3,6.8,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,MRT,Mauritania,,FMLE,Female,,0 [0-0],0,0,0,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,MLI,Mali,,MLE,Male,,2.2 [2-2.3],2.2,2,2.3,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,LBR,Liberia,,BTSX,Both sexes,,5.3 [5.1-5.5],5.3,5.1,5.5,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,LSO,Lesotho,,FMLE,Female,,1.3 [1.2-1.3],1.3,1.2,1.3,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,KEN,Kenya,,MLE,Male,,5.8 [5.5-6.2],5.8,5.5,6.2,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,KEN,Kenya,,BTSX,Both sexes,,3.4 [3.2-3.5],3.4,3.2,3.5,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,GMB,Gambia,,FMLE,Female,,1.1 [1-1.1],1.1,1,1.1,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,GMB,Gambia,,MLE,Male,,6.6 [6.4-6.9],6.6,6.4,6.9,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,GAB,Gabon,,FMLE,Female,,4.4 [4.2-4.5],4.4,4.2,4.5,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,ETH,Ethiopia,,MLE,Male,,5 [4.7-5.3],5,4.7,5.3,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,COD,Democratic Republic of the Congo,,BTSX,Both sexes,,2.5 [2.4-2.6],2.5,2.4,2.6,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,CIV,Côte d'Ivoire,,FMLE,Female,,2.4 [2.3-2.6],2.4,2.3,2.6,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,COG,Congo,,BTSX,Both sexes,,7.8 [7.4-8.2],7.8,7.4,8.2,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,COG,Congo,,FMLE,Female,,2.3 [2.2-2.4],2.3,2.2,2.4,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,CMR,Cameroon,,MLE,Male,,14.7 [14-15.3],14.7,14,15.3,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,CMR,Cameroon,,BTSX,Both sexes,,8.7 [8.4-9.1],8.7,8.4,9.1,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,CPV,Cabo Verde,,FMLE,Female,,2.5 [2.4-2.7],2.5,2.4,2.7,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,BDI,Burundi,,MLE,Male,,13 [12.3-13.7],13,12.3,13.7,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,BDI,Burundi,,BTSX,Both sexes,,7.5 [7.1-7.9],7.5,7.1,7.9,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,BEN,Benin,,BTSX,Both sexes,,2.4 [2.2-2.5],2.4,2.2,2.5,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,AGO,Angola,,FMLE,Female,,2.3 [2.2-2.3],2.3,2.2,2.3,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,AGO,Angola,,MLE,Male,,14.7 [14.2-15.2],14.7,14.2,15.2,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,ZAF,South Africa,,FMLE,Female,,3.2 [3.1-3.4],3.2,3.1,3.4,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,ZAF,South Africa,,BTSX,Both sexes,,9.3 [8.9-9.6],9.3,8.9,9.6,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,SSD,South Sudan,,MLE,Male,,.,,,,,,
